user_id,sample_interval_min,interpolation_method,tolerance_km,predictability_direct_ctw,predictability_markov_order_1,predictability_markov_order_2,predictability_vq_ctw_K1024,predictability_vq_ctw_K256,predictability_vq_ctw_K512,entropy_rate_bits_direct_ctw,entropy_rate_bits_markov_order_1,entropy_rate_bits_markov_order_2,entropy_rate_bits_vq_ctw_K1024,entropy_rate_bits_vq_ctw_K256,entropy_rate_bits_vq_ctw_K512
eoccoi,5,nearest,10.0,0.9243913292202824,0.8726736183250053,0.8692325761018819,1.0,1.0,1.0,0.58608687757969,0.8213311703846367,0.8140384142874655,0.0,0.0,0.0
eoffri,5,nearest,10.0,0.9444643643572662,0.9048755268314641,0.9035474487954679,1.0,1.0,1.0,0.46029289708510246,0.633644432811221,0.6426707337740616,0.0,0.0,0.0
eoivqu,5,nearest,10.0,0.8780823482076526,0.813785922247289,0.7892805672012072,1.0,1.0,1.0,0.6567657425154658,0.8796981550697472,0.9535750935088687,0.0,0.0,0.0
eokrac,5,nearest,10.0,0.9475273666414196,0.9068850421740526,0.9055997475886596,1.0,1.0,1.0,0.5321381373091086,0.7009388010972154,0.699412536492484,0.0,0.0,0.0
eolgug,5,nearest,10.0,0.9462829343100297,0.9204217489404996,0.9119374654589472,1.0,1.0,1.0,0.5695952303646591,0.7235728875477283,0.7106813661089263,0.0,0.0,0.0
eoslui,5,nearest,10.0,0.9141318568364295,0.8648797740161672,0.8517804590910876,1.0,1.0,1.0,0.5590268189296075,0.7812495682075263,0.7969809556836435,0.0,0.0,0.0
eovsyt,5,nearest,10.0,0.9545293302358462,0.9123566351478467,0.8997687851657888,1.0,1.0,1.0,0.2652727224729769,0.4224717898835696,0.46165721016980377,0.0,0.0,0.0
eoydba,5,nearest,10.0,0.9999999999991361,0.9999999999991361,0.9999999999991361,1.0,1.0,1.0,0.15039023583258004,0.1939910058709827,0.19317394508806413,0.0,0.0,0.0
epabca,5,nearest,10.0,0.9109012386849076,0.8404738247364886,0.8529128714270904,1.0,1.0,1.0,0.577890559889517,0.8495029318466515,0.789379851927839,0.0,0.0,0.0
epemva,5,nearest,10.0,0.9813178724344732,0.9627236433973853,0.9612973731752819,1.0,1.0,1.0,0.3569016288088125,0.47553798122595337,0.48959005556818613,0.0,0.0,0.0
epkiap,5,nearest,10.0,0.9802022225479449,0.9651527551539565,0.9612044319205812,1.0,1.0,1.0,0.32621392130400173,0.3913080337089527,0.4094643587713872,0.0,0.0,0.0
equioc,5,nearest,10.0,0.9999999999994822,0.9999999999994822,0.9999999999994822,1.0,1.0,1.0,0.1476937976375855,0.14552824117474902,0.1346687099898363,0.0,0.0,0.0
equoaw,5,nearest,10.0,0.9425533062011092,0.9135796526844352,0.9069877541323063,1.0,1.0,1.0,0.461402406071152,0.6002374119622786,0.6270014452900663,0.0,0.0,0.0
erjboy,5,nearest,10.0,0.9664022820791967,0.9478301713748767,0.9478301713748767,1.0,1.0,1.0,0.3924095013330044,0.5263329244206435,0.5313355660735674,0.0,0.0,0.0
erjcre,5,nearest,10.0,0.9646373070655928,0.9399070921419205,0.9401579696188069,1.0,1.0,1.0,0.39637625206607413,0.5455955797912707,0.5135596839549237,0.0,0.0,0.0
erjtai,5,nearest,10.0,0.9757737030693365,0.9719913222138644,0.9717013822485864,1.0,1.0,1.0,0.3499900401662632,0.3791585036148762,0.36027729217575116,0.0,0.0,0.0
erulgh,5,nearest,10.0,0.9689656488202182,0.9402712735701825,0.9309737572271667,1.0,1.0,1.0,0.5211227790702102,0.6897788666481983,0.7473397784131401,0.0,0.0,0.0
erwumu,5,nearest,10.0,0.9186892096521145,0.8986026027441814,0.8912517734943731,1.0,1.0,1.0,0.5703190056491615,0.7327570113422489,0.7096408901017377,0.0,0.0,0.0
eryeig,5,nearest,10.0,0.9193719804415579,0.8926703154512777,0.8877272725626121,1.0,1.0,1.0,0.5293830916873546,0.6856159125179022,0.6451317815197527,0.0,0.0,0.0
eshria,5,nearest,10.0,0.9670064202262086,0.9550546697017014,0.9550546697017014,1.0,1.0,1.0,0.352512853237795,0.43864993622576137,0.43285594233941316,0.0,0.0,0.0
eshroa,5,nearest,10.0,0.9108500936627902,0.8531289255633977,0.8418698331169389,1.0,1.0,1.0,0.5169628312474512,0.7462996837042497,0.7852989634306067,0.0,0.0,0.0
esnddc,5,nearest,10.0,0.9458530957274003,0.9102614943464717,0.9109652519121424,1.0,1.0,1.0,0.5584518302963758,0.7104705011723651,0.6957072121282202,0.0,0.0,0.0
esudce,5,nearest,10.0,0.9221020426523141,0.8746960654700244,0.8736723228466838,1.0,1.0,1.0,0.5898259193648807,0.7835752341890813,0.7986306782938163,0.0,0.0,0.0
etirnf,5,nearest,10.0,0.9999999999980905,0.9999999999980905,0.9999999999980905,1.0,1.0,1.0,0.5695903865540903,0.6902665767146988,0.733390237804772,0.0,0.0,0.0
etnads,5,nearest,10.0,0.9276530319301061,0.8876758182646757,0.8879639500917644,1.0,1.0,1.0,0.5676052774709269,0.7369969360426134,0.7374240009950609,0.0,0.0,0.0
eufdod,5,nearest,10.0,0.8877020184492587,0.8066269011746228,0.8028891713213475,1.0,1.0,1.0,0.6923678501371997,0.9886745579567507,1.0257681306825,0.0,0.0,0.0
evbacc,5,nearest,10.0,0.9302099001514289,0.9023588868314293,0.9021746110303188,1.0,1.0,1.0,0.5148155893249281,0.6668367349209385,0.6618151043068338,0.0,0.0,0.0
evdyff,5,nearest,10.0,0.9136446321870133,0.865841041191574,0.8584306052847948,1.0,1.0,1.0,0.5344762505989044,0.7191175168007378,0.7487625318625885,0.0,0.0,0.0
evjoko,5,nearest,10.0,0.919191455561981,0.8809083055860774,0.8616508462622626,1.0,1.0,1.0,0.4778976315257294,0.6288261854724093,0.6958561409779832,0.0,0.0,0.0
evmaja,5,nearest,10.0,0.9999999999986917,0.9999999999986917,0.9999999999986917,1.0,1.0,1.0,0.2367819869960486,0.3002049185578723,0.2989794981389338,0.0,0.0,0.0
evtitd,5,nearest,10.0,0.9239174144718737,0.8665746389432751,0.8688271810679624,1.0,1.0,1.0,0.5567551021668818,0.8027673490119954,0.7927119962845688,0.0,0.0,0.0
ewbglo,5,nearest,10.0,0.9672088845016296,0.9537404787570927,0.9537404787570927,1.0,1.0,1.0,0.4938872765760042,0.5946117070735925,0.5623108280038567,0.0,0.0,0.0
ewedkl,5,nearest,10.0,0.8902000823283215,0.8669033089819942,0.86515790753692,1.0,1.0,1.0,0.6091120719491551,0.6989668095209611,0.7054117472662922,0.0,0.0,0.0
ewufri,5,nearest,10.0,0.9244776511098812,0.864983565009291,0.8416386759351758,1.0,1.0,1.0,0.506084917805428,0.746944024224024,0.8232605286637011,0.0,0.0,0.0
ewvnil,5,nearest,10.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
exskaf,5,nearest,10.0,0.9559847759849508,0.8983859683861533,0.9090084364905111,1.0,1.0,1.0,0.37244574940584335,0.5896296057654993,0.5608309230278592,0.0,0.0,0.0
eybmij,5,nearest,10.0,0.8931015665474445,0.8035212194172339,0.7888616636051211,1.0,1.0,1.0,0.6199765011419467,0.9384866170923648,0.9794722182534203,0.0,0.0,0.0
eybyay,5,nearest,10.0,0.9128738476509114,0.8705425746320815,0.8712379547300377,1.0,1.0,1.0,0.5687751135116406,0.7405650434680717,0.7123224453267581,0.0,0.0,0.0
